id,section_id,line_id,created_at,updated_at,city_id
7484,7467,1209,2018-08-01 14:39:07.853879,2018-08-01 14:39:07.853879,325
7485,7468,1208,2018-08-01 14:39:07.867034,2018-08-01 14:39:07.867034,325
7486,7468,1209,2018-08-01 14:39:07.870138,2018-08-01 14:39:07.870138,325
7487,7469,1208,2018-08-01 14:39:07.882328,2018-08-01 14:39:07.882328,325
7488,7469,1209,2018-08-01 14:39:07.885497,2018-08-01 14:39:07.885497,325
7489,7470,1208,2018-08-01 14:40:33.03492,2018-08-01 14:40:33.03492,325
7490,7470,1209,2018-08-01 14:40:33.040878,2018-08-01 14:40:33.040878,325
7491,7471,1208,2018-08-01 14:40:33.091652,2018-08-01 14:40:33.091652,325
7492,7471,1209,2018-08-01 14:40:33.10433,2018-08-01 14:40:33.10433,325
7493,7472,1208,2018-08-01 14:40:33.139874,2018-08-01 14:40:33.139874,325
7494,7472,1209,2018-08-01 14:40:33.149255,2018-08-01 14:40:33.149255,325
7495,7473,1208,2018-08-01 14:40:33.175976,2018-08-01 14:40:33.175976,325
7496,7473,1209,2018-08-01 14:40:33.180247,2018-08-01 14:40:33.180247,325
7497,7474,1208,2018-08-01 14:40:33.229055,2018-08-01 14:40:33.229055,325
4134,4481,271,2017-11-23 05:24:01.430549,2017-11-23 05:24:01.430549,106
4135,4482,271,2017-11-23 05:25:32.099882,2017-11-23 05:25:32.099882,106
4142,4486,798,2017-11-24 20:57:08.271567,2017-11-24 20:57:08.271567,114
4143,4487,798,2017-11-24 21:01:17.160892,2017-11-24 21:01:17.160892,114
4191,4533,811,2017-12-01 04:49:25.960937,2017-12-01 04:49:25.960937,114
4213,4552,549,2017-12-03 13:44:18.122003,2017-12-03 13:44:18.122003,147
4214,4551,549,2017-12-03 13:44:58.399942,2017-12-03 13:44:58.399942,147
4216,4554,549,2017-12-03 13:47:03.265029,2017-12-03 13:47:03.265029,147
4221,4560,549,2017-12-03 13:49:38.863674,2017-12-03 13:49:38.863674,147
4222,4561,549,2017-12-03 13:49:38.883812,2017-12-03 13:49:38.883812,147
4228,4564,549,2017-12-03 13:52:08.641383,2017-12-03 13:52:08.641383,147
4229,4565,549,2017-12-03 13:52:08.660794,2017-12-03 13:52:08.660794,147
4230,4566,549,2017-12-03 13:53:56.619197,2017-12-03 13:53:56.619197,147
4231,4570,549,2017-12-03 13:53:56.695791,2017-12-03 13:53:56.695791,147
4232,4571,549,2017-12-03 13:53:56.715058,2017-12-03 13:53:56.715058,147
4233,4572,549,2017-12-03 13:55:00.542395,2017-12-03 13:55:00.542395,147
4234,4573,549,2017-12-03 13:55:00.576176,2017-12-03 13:55:00.576176,147
4235,4574,549,2017-12-03 13:55:00.595486,2017-12-03 13:55:00.595486,147
4236,4575,549,2017-12-03 13:55:30.630255,2017-12-03 13:55:30.630255,147
4237,4576,549,2017-12-03 13:55:30.653436,2017-12-03 13:55:30.653436,147
4238,4577,551,2017-12-03 13:56:30.953998,2017-12-03 13:56:30.953998,147
4239,4577,552,2017-12-03 13:56:30.958516,2017-12-03 13:56:30.958516,147
4240,4578,551,2017-12-03 13:56:30.97747,2017-12-03 13:56:30.97747,147
4241,4578,552,2017-12-03 13:56:30.982207,2017-12-03 13:56:30.982207,147
4242,4579,549,2017-12-03 13:56:31.003816,2017-12-03 13:56:31.003816,147
4243,4580,549,2017-12-03 13:56:31.030877,2017-12-03 13:56:31.030877,147
4244,4567,549,2017-12-03 13:56:57.308703,2017-12-03 13:56:57.308703,147
4245,4581,551,2017-12-03 13:57:29.001953,2017-12-03 13:57:29.001953,147
4246,4581,552,2017-12-03 13:57:29.006569,2017-12-03 13:57:29.006569,147
4247,4582,551,2017-12-03 13:57:29.02508,2017-12-03 13:57:29.02508,147
4248,4582,552,2017-12-03 13:57:29.02966,2017-12-03 13:57:29.02966,147
4249,4583,551,2017-12-03 13:59:09.45124,2017-12-03 13:59:09.45124,147
4250,4584,554,2017-12-03 13:59:09.473872,2017-12-03 13:59:09.473872,147
4251,4584,553,2017-12-03 13:59:09.478166,2017-12-03 13:59:09.478166,147
4252,4585,552,2017-12-03 13:59:09.495163,2017-12-03 13:59:09.495163,147
4253,4586,548,2017-12-03 13:59:09.512572,2017-12-03 13:59:09.512572,147
4254,4587,552,2017-12-03 13:59:09.530421,2017-12-03 13:59:09.530421,147
4255,4588,549,2017-12-03 14:01:56.107119,2017-12-03 14:01:56.107119,147
4256,4589,549,2017-12-03 14:01:56.126768,2017-12-03 14:01:56.126768,147
4257,4590,549,2017-12-03 14:06:04.942425,2017-12-03 14:06:04.942425,147
4258,4591,549,2017-12-03 14:06:04.969413,2017-12-03 14:06:04.969413,147
4259,4592,549,2017-12-03 14:08:00.273255,2017-12-03 14:08:00.273255,147
4260,4593,549,2017-12-03 14:08:00.298306,2017-12-03 14:08:00.298306,147
4261,4594,552,2017-12-03 14:08:00.320615,2017-12-03 14:08:00.320615,147
4262,4596,552,2017-12-03 14:08:00.357613,2017-12-03 14:08:00.357613,147
4263,4597,549,2017-12-03 14:08:00.37786,2017-12-03 14:08:00.37786,147
4264,4598,549,2017-12-03 14:08:36.925437,2017-12-03 14:08:36.925437,147
4265,4599,549,2017-12-03 14:08:36.948975,2017-12-03 14:08:36.948975,147
4266,4600,549,2017-12-03 14:08:54.847795,2017-12-03 14:08:54.847795,147
4267,4601,549,2017-12-03 14:09:24.573891,2017-12-03 14:09:24.573891,147
4268,4602,549,2017-12-03 14:09:24.597794,2017-12-03 14:09:24.597794,147
4269,4603,549,2017-12-03 14:10:06.319996,2017-12-03 14:10:06.319996,147
4270,4604,549,2017-12-03 14:10:06.346288,2017-12-03 14:10:06.346288,147
4271,4605,549,2017-12-03 14:10:06.367632,2017-12-03 14:10:06.367632,147
4272,4606,549,2017-12-03 14:10:06.387464,2017-12-03 14:10:06.387464,147
4273,4607,549,2017-12-03 14:11:35.894923,2017-12-03 14:11:35.894923,147
4274,4608,549,2017-12-03 14:11:35.940497,2017-12-03 14:11:35.940497,147
4275,4609,549,2017-12-03 14:12:00.700967,2017-12-03 14:12:00.700967,147
4276,4610,549,2017-12-03 14:12:00.731265,2017-12-03 14:12:00.731265,147
4277,4595,549,2017-12-03 14:15:39.277106,2017-12-03 14:15:39.277106,147
4278,4611,552,2017-12-03 14:16:53.533642,2017-12-03 14:16:53.533642,147
4279,4612,552,2017-12-03 14:16:53.553733,2017-12-03 14:16:53.553733,147
4280,4614,551,2017-12-03 14:18:20.86748,2017-12-03 14:18:20.86748,147
4281,4614,552,2017-12-03 14:18:20.872386,2017-12-03 14:18:20.872386,147
4282,4615,551,2017-12-03 14:18:20.891434,2017-12-03 14:18:20.891434,147
4283,4613,551,2017-12-03 14:18:31.948981,2017-12-03 14:18:31.948981,147
4284,4616,551,2017-12-03 14:18:42.825248,2017-12-03 14:18:42.825248,147
4285,4617,551,2017-12-03 14:19:06.136848,2017-12-03 14:19:06.136848,147
4292,4624,551,2017-12-03 14:33:07.249227,2017-12-03 14:33:07.249227,147
4293,4625,551,2017-12-03 14:33:07.277045,2017-12-03 14:33:07.277045,147
4294,4626,551,2017-12-03 14:35:31.062355,2017-12-03 14:35:31.062355,147
4295,4627,551,2017-12-03 14:35:31.129157,2017-12-03 14:35:31.129157,147
4296,4628,552,2017-12-03 14:40:14.714641,2017-12-03 14:40:14.714641,147
4297,4629,552,2017-12-03 14:40:14.750467,2017-12-03 14:40:14.750467,147
4298,4630,552,2017-12-03 14:40:44.002634,2017-12-03 14:40:44.002634,147
4299,4631,552,2017-12-03 14:40:44.021153,2017-12-03 14:40:44.021153,147
4300,4632,552,2017-12-03 14:42:04.583515,2017-12-03 14:42:04.583515,147
4301,4633,552,2017-12-03 14:42:04.602968,2017-12-03 14:42:04.602968,147
4302,4634,552,2017-12-03 14:42:04.624881,2017-12-03 14:42:04.624881,147
4303,4635,552,2017-12-03 14:42:04.644902,2017-12-03 14:42:04.644902,147
4304,4636,552,2017-12-03 14:42:04.668884,2017-12-03 14:42:04.668884,147
4305,4637,552,2017-12-03 14:42:04.690277,2017-12-03 14:42:04.690277,147
4306,4638,552,2017-12-03 14:42:04.712222,2017-12-03 14:42:04.712222,147
4307,4639,552,2017-12-03 14:42:04.731658,2017-12-03 14:42:04.731658,147
4308,4640,552,2017-12-03 14:42:51.775576,2017-12-03 14:42:51.775576,147
4309,4641,552,2017-12-03 14:42:51.794672,2017-12-03 14:42:51.794672,147
4310,4642,552,2017-12-03 14:42:51.819087,2017-12-03 14:42:51.819087,147
4311,4643,552,2017-12-03 14:42:51.84082,2017-12-03 14:42:51.84082,147
4354,4683,826,2017-12-06 22:13:03.528151,2017-12-06 22:13:03.528151,114
4356,4685,826,2017-12-06 22:14:16.037265,2017-12-06 22:14:16.037265,114
4358,4687,826,2017-12-06 22:20:06.785419,2017-12-06 22:20:06.785419,114
4360,4689,826,2017-12-06 22:21:44.817044,2017-12-06 22:21:44.817044,114
4362,4691,826,2017-12-06 22:23:27.627112,2017-12-06 22:23:27.627112,114
4364,4693,826,2017-12-06 22:25:55.636297,2017-12-06 22:25:55.636297,114
4365,4694,826,2017-12-06 22:25:55.661009,2017-12-06 22:25:55.661009,114
4367,4696,825,2017-12-06 22:35:24.348773,2017-12-06 22:35:24.348773,114
4369,4698,829,2017-12-06 22:55:23.297326,2017-12-06 22:55:23.297326,114
4433,4749,683,2017-12-12 16:29:54.337724,2017-12-12 16:29:54.337724,247
4435,4751,658,2017-12-12 17:23:02.486271,2017-12-12 17:23:02.486271,1
4436,4752,658,2017-12-12 18:00:42.235275,2017-12-12 18:00:42.235275,1
4437,4753,658,2017-12-12 18:00:42.295543,2017-12-12 18:00:42.295543,1
4439,4755,645,2017-12-12 18:33:32.24577,2017-12-12 18:33:32.24577,1
4455,4765,849,2017-12-12 22:20:02.142931,2017-12-12 22:20:02.142931,247
4579,4893,875,2017-12-17 14:04:52.979062,2017-12-17 14:04:52.979062,147
4580,4894,875,2017-12-17 14:04:52.992603,2017-12-17 14:04:52.992603,147
4582,4896,875,2017-12-17 14:04:53.011878,2017-12-17 14:04:53.011878,147
4608,4911,868,2017-12-27 19:35:02.03375,2017-12-27 19:35:02.03375,114
4609,4912,867,2017-12-27 19:38:53.486037,2017-12-27 19:38:53.486037,114
4627,4925,880,2017-12-29 20:22:24.83896,2017-12-29 20:22:24.83896,91
4628,4926,880,2017-12-29 20:26:48.517345,2017-12-29 20:26:48.517345,91
4630,4928,880,2017-12-29 20:37:16.354125,2017-12-29 20:37:16.354125,91
4312,4644,84,2017-12-03 16:10:18.936747,2017-12-03 16:10:18.936747,14
4314,4645,84,2017-12-03 16:10:18.960374,2017-12-03 16:10:18.960374,14
4315,4646,85,2017-12-03 16:11:50.458318,2017-12-03 16:11:50.458318,14
4316,4647,85,2017-12-03 16:12:39.015815,2017-12-03 16:12:39.015815,14
4317,4648,85,2017-12-03 16:16:52.01814,2017-12-03 16:16:52.01814,14
4352,4681,278,2017-12-06 21:51:44.125396,2017-12-06 21:51:44.125396,106
4353,4682,279,2017-12-06 21:59:35.15535,2017-12-06 21:59:35.15535,106
4366,4695,825,2017-12-06 22:33:19.384916,2017-12-06 22:33:19.384916,114
4434,4750,845,2017-12-12 16:41:13.343401,2017-12-12 16:41:13.343401,247
4438,4754,658,2017-12-12 18:12:15.48018,2017-12-12 18:12:15.48018,1
4442,4758,846,2017-12-12 22:00:26.125306,2017-12-12 22:00:26.125306,247
4443,4759,846,2017-12-12 22:02:45.182309,2017-12-12 22:02:45.182309,247
4444,4760,846,2017-12-12 22:11:16.757964,2017-12-12 22:11:16.757964,247
4445,4761,846,2017-12-12 22:11:16.776278,2017-12-12 22:11:16.776278,247
4446,4762,849,2017-12-12 22:12:32.658824,2017-12-12 22:12:32.658824,247
4447,4762,846,2017-12-12 22:12:32.663909,2017-12-12 22:12:32.663909,247
4448,4763,849,2017-12-12 22:15:32.626181,2017-12-12 22:15:32.626181,247
4449,4763,846,2017-12-12 22:15:32.63371,2017-12-12 22:15:32.63371,247
4450,4763,848,2017-12-12 22:15:32.639634,2017-12-12 22:15:32.639634,247
4451,4764,850,2017-12-12 22:17:21.790396,2017-12-12 22:17:21.790396,247
4452,4764,849,2017-12-12 22:17:21.803991,2017-12-12 22:17:21.803991,247
4453,4764,846,2017-12-12 22:17:21.808687,2017-12-12 22:17:21.808687,247
4454,4764,848,2017-12-12 22:17:21.813512,2017-12-12 22:17:21.813512,247
4456,4766,849,2017-12-12 22:22:08.495267,2017-12-12 22:22:08.495267,247
4457,4766,848,2017-12-12 22:22:08.500036,2017-12-12 22:22:08.500036,247
4458,4767,850,2017-12-12 22:24:25.966413,2017-12-12 22:24:25.966413,247
4459,4767,849,2017-12-12 22:24:25.970636,2017-12-12 22:24:25.970636,247
4460,4767,848,2017-12-12 22:24:25.974861,2017-12-12 22:24:25.974861,247
4472,4822,856,2017-12-13 02:47:10.51584,2017-12-13 02:47:10.51584,111
4476,4826,856,2017-12-13 03:21:19.36988,2017-12-13 03:21:19.36988,111
4477,4827,856,2017-12-13 03:21:19.393723,2017-12-13 03:21:19.393723,111
4481,4831,856,2017-12-13 03:23:01.039833,2017-12-13 03:23:01.039833,111
4631,4929,880,2017-12-29 20:38:26.681817,2017-12-29 20:38:26.681817,91
4632,4930,880,2017-12-29 20:40:06.277249,2017-12-29 20:40:06.277249,91
4633,4931,880,2017-12-29 20:43:21.396441,2017-12-29 20:43:21.396441,91
4634,4932,880,2017-12-29 20:46:06.278197,2017-12-29 20:46:06.278197,91
4635,4933,880,2017-12-29 20:50:57.35827,2017-12-29 20:50:57.35827,91
4638,4936,880,2017-12-29 21:01:19.448455,2017-12-29 21:01:19.448455,91
4639,4937,880,2017-12-29 21:01:19.496571,2017-12-29 21:01:19.496571,91
4642,4939,882,2017-12-29 21:03:26.288338,2017-12-29 21:03:26.288338,91
4643,4940,882,2017-12-29 21:08:45.664421,2017-12-29 21:08:45.664421,91
4649,4945,880,2017-12-29 21:14:37.864706,2017-12-29 21:14:37.864706,91
4650,4945,882,2017-12-29 21:14:37.878079,2017-12-29 21:14:37.878079,91
4651,4946,882,2017-12-29 21:16:58.744432,2017-12-29 21:16:58.744432,91
5141,5294,939,2018-01-28 19:28:53.627599,2018-01-28 19:28:53.627599,82
5142,5295,939,2018-01-28 19:28:53.655424,2018-01-28 19:28:53.655424,82
5143,5295,943,2018-01-28 19:28:53.661579,2018-01-28 19:28:53.661579,82
5144,5297,939,2018-01-28 19:28:53.681691,2018-01-28 19:28:53.681691,82
5145,5297,943,2018-01-28 19:28:53.690281,2018-01-28 19:28:53.690281,82
5146,5298,939,2018-01-28 19:33:04.007421,2018-01-28 19:33:04.007421,82
5147,5299,943,2018-01-28 19:33:04.05409,2018-01-28 19:33:04.05409,82
5148,5300,939,2018-01-28 19:33:04.073325,2018-01-28 19:33:04.073325,82
5149,5301,943,2018-01-28 19:33:04.094776,2018-01-28 19:33:04.094776,82
5152,5306,942,2018-01-28 19:35:59.954562,2018-01-28 19:35:59.954562,82
5153,5307,942,2018-01-28 19:36:00.009041,2018-01-28 19:36:00.009041,82
5179,5327,950,2018-01-28 20:15:13.51379,2018-01-28 20:15:13.51379,307
5180,5328,950,2018-01-28 20:15:13.5537,2018-01-28 20:15:13.5537,307
5181,5329,950,2018-01-28 20:15:13.614955,2018-01-28 20:15:13.614955,307
5182,5330,950,2018-01-28 20:15:13.666768,2018-01-28 20:15:13.666768,307
5186,5339,950,2018-01-28 20:18:41.3956,2018-01-28 20:18:41.3956,307
5187,5340,950,2018-01-28 20:18:41.478796,2018-01-28 20:18:41.478796,307
5213,5350,950,2018-01-28 20:37:36.62289,2018-01-28 20:37:36.62289,307
5214,5346,950,2018-01-28 20:37:36.641005,2018-01-28 20:37:36.641005,307
5618,5724,534,2018-02-21 02:32:54.346006,2018-02-21 02:32:54.346006,114
5619,5725,534,2018-02-21 02:32:54.366313,2018-02-21 02:32:54.366313,114
5620,5726,537,2018-02-21 02:33:02.607843,2018-02-21 02:33:02.607843,114
5621,5727,537,2018-02-21 02:33:02.631617,2018-02-21 02:33:02.631617,114
5624,5728,534,2018-02-21 02:38:26.714897,2018-02-21 02:38:26.714897,114
6095,4830,856,2018-03-12 23:55:20.073529,2018-03-12 23:55:20.073529,111
6281,6441,1065,2018-04-30 19:45:15.866202,2018-04-30 19:45:15.866202,148
6412,6502,244,2018-05-21 20:25:29.253217,2018-05-21 20:25:29.253217,79
6413,6502,1088,2018-05-21 20:25:29.255682,2018-05-21 20:25:29.255682,79
6414,6503,244,2018-05-21 20:27:34.926995,2018-05-21 20:27:34.926995,79
6415,6503,1088,2018-05-21 20:27:34.930077,2018-05-21 20:27:34.930077,79
7498,7474,1209,2018-08-01 14:40:33.245571,2018-08-01 14:40:33.245571,325
7499,7475,1208,2018-08-01 14:40:33.311603,2018-08-01 14:40:33.311603,325
7500,7475,1209,2018-08-01 14:40:33.35325,2018-08-01 14:40:33.35325,325
7501,7476,1208,2018-08-01 14:40:33.419807,2018-08-01 14:40:33.419807,325
7502,7476,1209,2018-08-01 14:40:33.445201,2018-08-01 14:40:33.445201,325
7503,7477,1208,2018-08-01 14:40:33.505727,2018-08-01 14:40:33.505727,325
7504,7477,1209,2018-08-01 14:40:33.538823,2018-08-01 14:40:33.538823,325
7505,3321,318,2018-08-01 15:50:57.249503,2018-08-01 15:50:57.249503,265
7506,3320,318,2018-08-01 15:52:38.106056,2018-08-01 15:52:38.106056,265
7967,7785,1242,2018-09-23 19:45:50.190452,2018-09-23 19:45:50.190452,327
7968,7785,1243,2018-09-23 19:45:50.200439,2018-09-23 19:45:50.200439,327
7969,7786,1242,2018-09-23 19:45:50.276821,2018-09-23 19:45:50.276821,327
7970,7786,1243,2018-09-23 19:45:50.294348,2018-09-23 19:45:50.294348,327
7971,7787,1242,2018-09-23 19:47:19.743569,2018-09-23 19:47:19.743569,327
7972,7787,1243,2018-09-23 19:47:19.751165,2018-09-23 19:47:19.751165,327
7973,7788,1242,2018-09-23 19:47:19.7877,2018-09-23 19:47:19.7877,327
7974,7788,1243,2018-09-23 19:47:19.793367,2018-09-23 19:47:19.793367,327
7975,7789,1242,2018-09-23 19:47:19.824146,2018-09-23 19:47:19.824146,327
7976,7789,1243,2018-09-23 19:47:19.832774,2018-09-23 19:47:19.832774,327
7977,7790,1242,2018-09-23 19:47:19.904541,2018-09-23 19:47:19.904541,327
7978,7790,1243,2018-09-23 19:47:19.91693,2018-09-23 19:47:19.91693,327
7979,7793,1242,2018-09-23 19:49:21.828506,2018-09-23 19:49:21.828506,327
7980,7793,1243,2018-09-23 19:49:21.891064,2018-09-23 19:49:21.891064,327
7981,7794,1242,2018-09-23 19:49:21.991837,2018-09-23 19:49:21.991837,327
7982,7794,1243,2018-09-23 19:49:22.01962,2018-09-23 19:49:22.01962,327
7983,7795,1242,2018-09-23 19:49:22.078051,2018-09-23 19:49:22.078051,327
7984,7795,1243,2018-09-23 19:49:22.103384,2018-09-23 19:49:22.103384,327
7985,7796,1242,2018-09-23 19:49:22.218247,2018-09-23 19:49:22.218247,327
7986,7796,1243,2018-09-23 19:49:22.242321,2018-09-23 19:49:22.242321,327
7987,7799,1242,2018-09-23 19:49:22.415895,2018-09-23 19:49:22.415895,327
7988,7799,1243,2018-09-23 19:49:22.442065,2018-09-23 19:49:22.442065,327
7989,7800,1242,2018-09-23 19:49:22.569136,2018-09-23 19:49:22.569136,327
7990,7800,1243,2018-09-23 19:49:22.622219,2018-09-23 19:49:22.622219,327
7991,7801,1242,2018-09-23 20:01:47.561153,2018-09-23 20:01:47.561153,327
7992,7801,1243,2018-09-23 20:01:47.566361,2018-09-23 20:01:47.566361,327
7993,7802,1242,2018-09-23 20:01:47.588166,2018-09-23 20:01:47.588166,327
7994,7802,1243,2018-09-23 20:01:47.593613,2018-09-23 20:01:47.593613,327
7995,7803,1242,2018-09-23 20:01:47.621115,2018-09-23 20:01:47.621115,327
7996,7803,1243,2018-09-23 20:01:47.627341,2018-09-23 20:01:47.627341,327
7997,7804,1242,2018-09-23 20:01:47.651903,2018-09-23 20:01:47.651903,327
7998,7804,1243,2018-09-23 20:01:47.658361,2018-09-23 20:01:47.658361,327
7999,7805,1242,2018-09-23 20:02:21.031408,2018-09-23 20:02:21.031408,327
4318,4649,85,2017-12-03 23:22:57.921084,2017-12-03 23:22:57.921084,14
4370,4697,825,2017-12-07 04:44:37.651827,2017-12-07 04:44:37.651827,114
5217,5367,897,2018-01-31 19:50:27.758248,2018-01-31 19:50:27.758248,114
5366,5512,536,2018-02-12 04:57:15.694217,2018-02-12 04:57:15.694217,114
5367,5512,952,2018-02-12 04:57:15.699382,2018-02-12 04:57:15.699382,114
5626,5730,86,2018-02-26 07:15:34.817862,2018-02-26 07:15:34.817862,14
6107,6303,687,2018-03-14 10:50:08.226748,2018-03-14 10:50:08.226748,77
6282,6442,1065,2018-05-01 15:22:27.307965,2018-05-01 15:22:27.307965,148
6283,6443,1065,2018-05-01 15:22:27.354865,2018-05-01 15:22:27.354865,148
6284,6444,1065,2018-05-01 15:22:27.371739,2018-05-01 15:22:27.371739,148
6310,6321,692,2018-05-02 03:57:14.996253,2018-05-02 03:57:14.996253,77
6326,6446,687,2018-05-02 04:01:42.010365,2018-05-02 04:01:42.010365,77
6327,6446,697,2018-05-02 04:01:42.014508,2018-05-02 04:01:42.014508,77
6328,6446,691,2018-05-02 04:01:42.018371,2018-05-02 04:01:42.018371,77
6329,6446,700,2018-05-02 04:01:42.021551,2018-05-02 04:01:42.021551,77
6330,6447,687,2018-05-02 04:01:42.03492,2018-05-02 04:01:42.03492,77
6335,6330,710,2018-05-02 04:08:04.76685,2018-05-02 04:08:04.76685,77
6336,6330,714,2018-05-02 04:08:04.77773,2018-05-02 04:08:04.77773,77
6337,6330,716,2018-05-02 04:08:04.780705,2018-05-02 04:08:04.780705,77
6342,6449,697,2018-05-02 04:13:32.572072,2018-05-02 04:13:32.572072,77
6343,6449,700,2018-05-02 04:13:32.574936,2018-05-02 04:13:32.574936,77
6344,6450,691,2018-05-02 04:18:04.482344,2018-05-02 04:18:04.482344,77
6345,6451,691,2018-05-02 04:18:04.494393,2018-05-02 04:18:04.494393,77
6346,6452,691,2018-05-02 04:18:04.507044,2018-05-02 04:18:04.507044,77
6353,6456,715,2018-05-02 04:32:21.354542,2018-05-02 04:32:21.354542,77
6354,6456,716,2018-05-02 04:32:21.35785,2018-05-02 04:32:21.35785,77
6425,6508,219,2018-05-22 23:31:07.504528,2018-05-22 23:31:07.504528,110
6426,6509,219,2018-05-22 23:31:07.521998,2018-05-22 23:31:07.521998,110
6427,6508,1089,2018-05-22 23:32:35.015727,2018-05-22 23:32:35.015727,110
6436,6511,1090,2018-05-22 23:40:04.610114,2018-05-22 23:40:04.610114,110
6437,6511,1091,2018-05-22 23:40:04.613133,2018-05-22 23:40:04.613133,110
6438,426,1090,2018-05-22 23:40:04.627248,2018-05-22 23:40:04.627248,110
6439,6510,1091,2018-05-22 23:40:04.63777,2018-05-22 23:40:04.63777,110
6447,879,1092,2018-05-23 02:01:06.310166,2018-05-23 02:01:06.310166,110
6450,6517,1094,2018-05-23 19:30:58.729596,2018-05-23 19:30:58.729596,114
7507,5792,996,2018-08-13 16:31:45.229067,2018-08-13 16:31:45.229067,328
7508,5792,1000,2018-08-13 16:31:45.235548,2018-08-13 16:31:45.235548,328
7509,5794,996,2018-08-13 16:31:45.253823,2018-08-13 16:31:45.253823,328
7510,5794,1000,2018-08-13 16:31:45.258593,2018-08-13 16:31:45.258593,328
7511,7478,996,2018-08-13 16:35:35.487166,2018-08-13 16:35:35.487166,328
7512,7478,1000,2018-08-13 16:35:35.490226,2018-08-13 16:35:35.490226,328
7513,7479,996,2018-08-13 16:35:35.53648,2018-08-13 16:35:35.53648,328
7514,7479,1000,2018-08-13 16:35:35.540254,2018-08-13 16:35:35.540254,328
7515,7480,996,2018-08-13 16:36:39.587004,2018-08-13 16:36:39.587004,328
7516,7480,1000,2018-08-13 16:36:39.591232,2018-08-13 16:36:39.591232,328
7517,7481,996,2018-08-13 16:36:39.611679,2018-08-13 16:36:39.611679,328
7518,7481,1000,2018-08-13 16:36:39.615919,2018-08-13 16:36:39.615919,328
7519,7482,1210,2018-08-13 18:27:05.93136,2018-08-13 18:27:05.93136,283
7520,7482,1211,2018-08-13 18:27:05.934688,2018-08-13 18:27:05.934688,283
7521,7483,1210,2018-08-13 18:27:05.950385,2018-08-13 18:27:05.950385,283
7522,7483,1211,2018-08-13 18:27:05.953398,2018-08-13 18:27:05.953398,283
7523,7484,1210,2018-08-13 18:27:05.966224,2018-08-13 18:27:05.966224,283
7524,7484,1211,2018-08-13 18:27:05.969316,2018-08-13 18:27:05.969316,283
7525,7485,1210,2018-08-13 18:27:05.981842,2018-08-13 18:27:05.981842,283
7526,7485,1211,2018-08-13 18:27:05.984863,2018-08-13 18:27:05.984863,283
7527,7486,1210,2018-08-13 18:27:05.99759,2018-08-13 18:27:05.99759,283
7528,7486,1211,2018-08-13 18:27:06.000614,2018-08-13 18:27:06.000614,283
